"x","y","lprice"
122242,486821,13.1021606700868
119313,482263,12.7798730684576
118758,488067,11.9316357998284
118770,488027,11.8981878657609
118564,485096,12.3013828253345
118149,485287,12.3238556811866
118149,485287,12.1281111040605
114207,484866,12.3059179804999
120292,485872,13.4371741172444
118780,488578,11.8204101647182
118780,488609,11.8844890214027
118780,488584,11.8913619006905
118780,488566,11.8913619006905
124101,484169,13.1711535415738
120955,486213,12.9945300058944
118850,486605,12.0951410848229
127464,480112,11.9953516142145
122644,485754,11.9703503120091
118216,484532,12.3458345879053
123067,485580,11.8350089641393
118545,485246,13.5377788163657
126924,480075,11.8493977015914
113928,484977,11.9984332807519
124559,486783,11.9316357998284
119105,486386,12.0725412529057
114012,485417,12.1652506510099
121224,486380,13.2664637213781
119107,486391,12.273731294004
120877,492283,12.0317192583854
120833,486724,14.3751263458997
127427,480339,11.7714361601217
119867,486907,12.1226910365911
118378,485058,12.2548628096996
122366,485502,11.9117015849276
115630,484652,12.619836556453
121318,484051,12.5335762121686
124134,487533,12.8992198260901
123970,486242,11.8635823365834
121263,484745,11.8204101647182
125197,490517,12.0881333476655
117227,485488,12.4874851049684
120856,487817,12.9761808672262
120229,485287,14.1519827945855
121829,485030,12.6449725297246
120914,484954,11.7280368445872
118160,484937,12.3392914893164
120930,481880,12.6915804613119
118560,486053,12.2548628096996
118327,485141,12.3587937325478
121651,485790,12.7512996960135
119741,488258,12.1281111040605
119741,488260,12.0406082058026
121981,483832,12.3126823805884
114877,486186,12.1547793511426
123853,489433,12.0137007528827
119741,488260,12.0376539939052
119529,486231,12.4252081754468
119202,484175,12.6969506314865
119741,488259,12.6214880844915
120070,482148,12.0711116600961
123799,488962,11.7905572015685
121315,485502,12.3238556811866
118409,485176,12.170445467887
128482,485442,12.5896329182503
125209,486527,12.7621106121177
118261,487993,11.9316357998284
125080,487831,12.594730635322
122041,485085,12.4684369099977
122041,485085,12.5389670608035
118559,486076,12.4490188241406
117965,486331,11.982929094216
115587,485083,12.5776362019627
122041,485085,12.4950039373824
118559,486076,12.3349055173731
118742,488571,11.8130300574206
118743,488595,11.8130300574206
117534,486345,11.9984332807519
118268,487937,12.1007121298723
118742,488601,11.8130300574206
121221,486253,13.3046849341983
119840,482144,12.0725412529057
119841,482144,12.0376539939052
119867,484265,12.502466658584
127275,481373,12.5281561446993
120994,485424,12.2135446603689
118771,488648,11.8913619006905
121481,485945,12.7367008965923
121909,484338,12.6760762747759
116384,485588,11.9766594812024
113826,484988,12.3800259526536
121863,485473,12.594730635322
122399,487169,12.5425448821514
120543,482725,12.4780063610138
120964,488145,13.7953078506468
121166,486721,12.4874851049684
122268,484689,12.7628272011846
118660,486909,12.0725412529057
118305,488192,11.8130300574206
114263,488269,12.5135573452781
119035,485971,12.4799093111599
117263,485351,12.5776362019627
118377,485039,12.6115377536383
119722,484117,13.6989767417083
120944,482343,12.5549674021499
118440,488101,12.2760650173502
124896,487401,12.5514338295686
119993,486622,12.3842188309136
121334,487684,11.9735098722995
118442,488083,12.0257490913989
123831,491333,12.6239602736369
118404,486699,12.0435537160324
116254,488373,11.4510500612521
120092,484143,14.7013420823537
121211,485426,12.1226910365911
116073,485597,12.5776362019627
126961,479952,11.8493977015914
124795,486210,12.0581525154536
124867,481327,11.1844213979982
128176,485580,12.9360337992128
122700,485814,12.1495022940418
118853,482899,13.279367126214
121931,484104,12.2313065749968
121095,487773,13.3770055957779
120034,488732,12.0923438802018
120200,486149,13.4480635170436
121130,487097,13.2621253197795
124921,484969,12.2010601037066
122379,485507,12.3946247520748
121627,485498,12.3458345879053
124160,486224,11.8635823365834
118673,488106,11.8844890214027
125370,490383,11.9049675527463
120278,482954,12.2307652581205
118108,488281,11.9183905730784
125039,487819,12.6280670555895
119632,485120,13.5860973936365
118226,487513,12.1441972418121
128166,485408,12.7218858108072
122127,485111,12.2010601037066
120985,484355,13.0147781667244
121470,485917,12.2500895309469
124894,486883,12.5407575715773
121084,491451,12.1272242244125
120111,484410,13.3030168770976
125047,487820,12.6915804613119
120844,485633,14.1156151504146
126608,481120,11.8130300574206
119955,488675,11.9987409257321
121784,485202,12.594730635322
122530,486306,12.3925522124728
119744,488478,12.7065084818961
122111,484080,12.4211840251471
120068,483040,12.1547793511426
113189,485061,12.6682330973149
122552,486917,12.9692121979102
121714,485624,12.8400004664301
118523,488016,12.1335019526953
119847,486941,12.9945300058944
121512,492671,12.9336212528075
125484,477021,13.8878312195439
126502,481119,11.8130300574206
114243,485665,11.8130300574206
121658,485704,13.1342919482696
124507,490783,12.2307652581205
121714,485624,12.8739020181058
114291,485579,11.8422292121128
121986,486839,13.0125485113971
124311,487706,13.0710700830168
121078,484901,12.2596134124582
120284,488738,12.0895388292742
127347,480340,11.8204101647182
120666,482302,12.1626430876028
118642,487139,11.8775685785581
117404,485395,12.3779229024568
118640,487145,11.8913619006905
120558,487274,12.9239124386805
120580,486634,13.0280526979331
119001,487899,11.8137705239483
123551,486973,12.5245263766487
118695,487446,12.0494188354848
118641,484876,11.8913619006905
116151,488147,12.1547793511426
118641,484876,11.8981878657609
124138,487531,12.8346813049525
117386,484881,11.982929094216
119370,486043,12.2548628096996
122844,485417,12.2666972673466
121847,484981,12.2308481815116
120043,488565,12.6031695039678
124643,486733,11.9984332807519
124782,487827,12.8076526325646
117393,484585,11.9922604216448
120957,487127,12.2060726455302
122906,486879,12.5389670608035
114217,485760,11.7905572015685
120256,488737,12.3652108668685
120373,486863,12.1998030325166
119952,488730,12.1807548375459
119916,488729,12.1807548375459
120034,488732,12.0464905757057
118353,485089,13.0794558763931
119906,488692,11.9316357998284
120110,488696,11.9183905730784
119844,482584,12.4968748453182
120110,488696,11.9891596439666
121990,483929,12.2666972673466
122353,486287,13.0170028617465
122541,486532,11.8913619006905
118177,485144,12.3462692760235
121125,485475,12.3883942023241
127283,478487,11.3205535723228
120331,486451,12.6081988523728
119860,486676,12.0895388292742
120683,487265,13.2039433643968
118779,488304,11.8740903141818
119111,487669,12.0867258878976
124244,487055,12.6247829803884
120943,486766,13.3847276418718
115873,484711,12.4587749990859
125266,484135,12.9775687925011
121859,490843,11.8313791960888
122198,483760,12.4272141941737
117188,485282,11.6699292137799
117131,485256,11.7440371859336
117189,485151,11.6910716503537
117132,485137,11.7597855429018
121832,490696,11.8998871015138
119919,486912,12.3126823805884
124665,487818,12.8674711277755
121107,487040,12.6115377536383
120662,487669,12.4490188241406
125013,487364,12.2060726455302
118447,488078,11.7905572015685
118174,484815,12.8479265317026
116772,485323,11.9671807372478
122050,485258,12.0435537160324
120989,488270,12.4391665276976
124180,487045,12.4130868149145
115872,484678,12.4292161968444
120989,485488,12.1468532858702
125881,489044,12.2783933071098
124951,489706,12.0076217068063
120187,485649,13.507625778195
120078,489300,11.9965854206635
120989,488270,12.6443275764613
125259,490142,11.4075649493124
121174,485458,12.1172414318236
124945,490665,11.9511803959014
120549,487701,13.7642172635767
123209,486665,13.6559284881398
115614,484591,12.5335762121686
124831,481462,11.4510500612521
120739,482305,11.6307085006266
121306,484030,13.0391991361436
118731,487329,12.1574074735489
122039,485805,14.4306961970545
122415,487249,13.0815413828841
118780,488566,11.8670972786908
120203,482956,12.1960223096767
118773,488017,11.9447078813958
119805,481957,12.7071509178413
119963,487823,12.1807548375459
121545,485111,12.3216309861644
113937,484573,12.5981147333062
121125,487823,13.6529916284665
120740,482305,11.7360690162844
118530,486167,12.3238556811866
125334,490312,11.8350089641393
124670,486897,12.5061772379805
127951,485501,13.610943392223
120595,488898,12.0951410848229
120948,484982,12.2307652581205
119800,488620,11.982929094216
119553,482383,11.9999705600708
114791,488487,12.1909590077201
123258,484530,12.6443275764613
123829,487059,12.4760997827432
120536,487663,12.2783933071098
118641,485632,12.1281111040605
118263,485095,12.2783933071098
124908,487372,13.0583580474284
120227,486333,12.2307652581205
119483,485103,12.6682330973149
122355,483908,12.3779229024568
118054,484900,12.7512996960135
122355,483908,12.7512996960135
124581,486905,12.5061772379805
122880,484177,12.6427133711068
119959,486170,12.3673407931263
119756,486080,12.594730635322
119756,486080,12.7068479334427
123496,491224,12.5098740998618
118175,484839,12.5061772379805
118350,487115,12.1495022940418
118350,487115,12.0317192583854
125111,489096,11.9897805691651
119157,484213,12.5741819670946
121395,484790,11.9891596439666
118313,484650,12.4252081754468
117391,484881,11.9183905730784
122414,483917,12.3059179804999
118410,485084,12.3673407931263
118553,487091,11.9703503120091
118178,484937,12.3842188309136
123872,487102,11.7675676833438
120257,487690,12.2307652581205
126183,481330,12.3406035384878
118569,488010,12.0725412529057
120046,482583,12.7656884334656
123971,487138,12.7628272011846
120042,482567,12.5061772379805
119997,482538,12.8346813049525
126846,481814,11.6952470217642
119774,482535,13.1123130415508
124181,486413,11.8547405460019
124179,486410,11.7372762872395
117896,488018,11.9381932003746
121242,493024,12.7367008965923
124158,486379,12.106252310248
129838,479947,12.5567295171433
113797,485243,12.5245263766487
124197,486391,11.967187086434
127014,482032,11.5759002641316
119105,485070,12.618182296357
115177,484651,12.3081778684673
124181,487177,12.8992198260901
126788,481659,12.0552497557956
120110,488368,12.2922503417712
121520,484682,12.1281111040605
120258,492298,12.2428866186529
121767,484527,12.1281111040605
120163,488330,12.533396015754
123209,490588,12.7188962719588
121287,485283,12.2428866186529
119010,485057,13.6231386653168
119801,482594,12.8992198260901
118991,487313,12.2010601037066
113190,485050,12.6807528226598
121708,486062,12.4490188241406
120706,488465,12.796633237315
118527,486231,12.2060726455302
123081,488759,11.9049675527463
118487,486633,12.1281111040605
121377,488142,12.663497492569
121242,492306,12.0435537160324
115799,485484,11.9891596439666
124754,487828,12.8479265317026
118543,485333,13.1993244185405
123658,485758,13.2186730575417
116722,484079,12.4968748453182
121618,486775,12.3925522124728
121991,487636,12.5689781392195
121183,484691,12.6884987947745
114693,484665,11.7752897294377
126882,482025,11.5327280922664
124955,489945,12.2307652581205
117135,487002,12.6115377536383
122500,490969,12.2783933071098
121991,487636,12.5602444592508
120357,481969,12.7798730684576
124795,486210,12.0435537160324
120235,486406,12.5672374947418
119272,484272,12.49780898831
115716,484381,12.4292161968444
123740,486405,11.9984332807519
120561,488324,12.5776362019627
120348,487203,12.0137007528827
123794,486358,12.0725412529057
118494,488435,12.2500895309469
113509,484799,12.7128902478986
121895,485100,12.2643415536542
122877,484186,12.6961852276986
118503,485096,12.3349055173731
125782,489300,11.8635823365834
119667,487146,12.8992198260901
121580,485630,12.594730635322
115183,484673,12.2830336866663
124003,486805,12.6915804613119
126500,481362,12.3013828253345
119231,486161,12.3842188309136
118845,488626,11.9655921745627
118311,484912,12.3349055173731
124961,482036,11.4349639235005
117175,486467,12.4950039373824
121137,488953,12.4191658609909
121297,492268,12.0197430673387
120495,487756,12.3863086958331
114020,484911,12.1281111040605
122373,487215,12.1415341243926
123339,487067,11.8844890214027
120003,488461,12.2783933071098
120097,482098,12.2209612580239
125442,480570,11.7360690162844
119692,484278,12.5389670608035
118231,487418,11.9349198750296
115569,486218,12.1415341243926
121487,492595,13.0280526979331
119176,487295,12.2878830207277
121666,486673,12.5776362019627
120495,487592,12.7367008965923
119086,486020,12.3028136194421
118937,488689,12.0581525154536
118325,485340,12.3587937325478
119173,486092,12.2548628096996
115607,486313,13.0335321636977
120576,482096,12.4490188241406
124333,487054,12.5602444592508
118331,485340,12.16785143271
118745,485870,12.3987569893597
126242,481700,11.9953516142145
118261,484975,12.3013828253345
125087,487238,13.0147781667244
125029,487452,12.9116423460887
118139,484546,12.2783933071098
118786,486078,12.6915804613119
118295,485045,12.3842188309136
125423,489455,11.8130300574206
118730,487912,11.9511803959014
115593,486140,12.1807548375459
121979,486674,11.870599909242
118218,484783,12.5464657568946
120132,486086,13.7266793442577
119508,486184,12.3842188309136
113699,484692,12.9177962116631
119107,487321,12.2783933071098
114695,484904,12.1007121298723
120637,487665,12.8212582846204
120221,488570,11.9576112862317
121720,491053,11.5617156291397
119764,482789,12.1547793511426
120892,489146,12.1007121298723
118965,487670,12.2690474446916
120070,482300,11.7558716435806
120851,492319,11.9671807372478
121014,487501,12.9177962116631
119712,487446,12.6214880844915
126957,479950,11.9381932003746
115224,485710,12.1781874420406
125373,480441,11.6086900869546
119988,481877,13.5410737122625
122419,486972,12.586219945654
125330,480446,11.7558716435806
127026,482004,11.6307085006266
119110,487208,12.1807548375459
118556,487319,11.9183905730784
121888,487612,12.3013828253345
118980,487588,12.3271834712792
118531,486052,12.3925522124728
117401,488613,11.809319478024
116087,485601,11.9922604216448
118660,486909,12.1145054520047
123516,485471,12.4490188241406
115593,486138,12.1145054520047
119948,485368,13.7101500423064
119262,487130,12.2010601037066
118908,486266,12.101267531164
119839,487182,12.5602444592508
115669,484316,12.1495022940418
121006,487240,13.5702492013964
120790,492474,12.1007121298723
125363,489591,11.870599909242
125372,489606,11.870599909242
118031,488297,11.870599909242
121136,488736,13.1323137082575
121264,484745,11.8240798936072
123380,491446,11.8775685785581
122503,491051,11.8313791960888
122452,487105,12.4391665276976
121128,488012,13.279367126214
121399,487219,12.4780063610138
120409,488672,11.990711234658
116107,488507,12.1441972418121
124981,487466,12.9054503758408
121996,487330,12.4272141941737
119476,486234,12.3149270504423
119831,484390,12.9023399534264
114020,486572,12.170445467887
116064,485057,13.6231386653168
119972,488164,12.8035345759557
120197,484351,13.507625778195
121997,486600,12.3673407931263
124829,481825,11.6526874073454
123534,487365,12.4874851049684
118968,488008,11.9049675527463
121444,485085,11.9511803959014
121333,491278,11.6082356447746
122175,486234,12.8841061882801
120679,488490,12.9141084385839
120866,492305,11.9183905730784
124811,485016,12.1335019526953
122860,484234,12.8266491332553
120711,489121,12.683858415218
115411,484263,12.4090134895269
120389,481971,12.8076526325646
122644,485443,12.3283345250631
124702,490742,11.7360690162844
122177,487367,12.8081347081284
127566,479267,11.7636841833174
121778,485092,12.3171666930358
123220,486740,12.0137007528827
115266,485674,12.1652506510099
121608,484542,12.4529327234617
124827,481395,11.8844890214027
124925,483694,12.2184951655287
116194,488288,12.1807548375459
123763,486297,12.1034860567551
120248,489106,11.7867621306
120249,489107,11.657025808944
121624,484270,12.7798730684576
119074,487604,12.1226910365911
123593,491340,12.4090134895269
125170,489777,11.8422292121128
118319,485157,12.3842188309136
119094,482262,13.1123130415508
120071,487104,12.683858415218
121314,487597,12.5461099483159
120819,481991,11.7752897294377
121183,489524,12.6713777539944
117215,487371,11.9511803959014
123746,486269,12.0346910287746
117206,487340,11.8844890214027
125788,489286,11.8670972786908
124262,490093,12.0494188354848
118826,484313,12.0076217068063
117446,486344,11.8635823365834
118311,484865,12.2452933586835
121642,485890,12.4391665276976
118442,487885,11.9671807372478
125263,487179,13.1732465877189
119866,484284,12.7367008965923
117088,487252,11.982929094216
118410,487772,12.0287386302473
118654,486908,11.9984332807519
125094,489707,11.6784399034478
117088,487248,11.9984332807519
121186,489525,13.5278284855125
120221,485518,14.018451401961
122579,486572,12.7656884334656
119762,485222,12.9761808672262
120496,486136,14.4441192173866
119556,486178,12.3238556811866
118714,486187,12.6115377536383
119763,487135,12.4880509825653
122888,488309,11.7014775715148
118720,485075,12.502466658584
120052,486947,12.2548628096996
120054,486943,12.3414772825364
119898,486590,12.1388638958367
119011,485899,12.4292121968364
122143,492736,12.3458345879053
122957,488509,11.8740903141818
125289,490216,12.0435537160324
123358,485602,12.2404740722475
122656,484036,12.3104326608544
124896,487401,12.6915804613119
121948,487086,12.8866410438833
121585,487540,12.5913350463208
127979,479029,12.4450895460007
121282,484976,12.7337553863626
124871,487834,12.8866410438833
118971,487533,12.1547793511426
121783,485202,12.6992433340574
120667,482302,11.6868787720937
122963,484840,12.8506858790943
119910,487688,12.0782392740203
115283,484008,12.5845090812504
115193,488128,12.3673407931263
122074,485230,12.1281111040605
124111,485379,13.6617764580222
122930,489793,12.072546967175
119910,487688,12.6983635578549
122968,490340,11.9117015849276
122055,484917,12.2209612580239
123110,488790,11.9283409039316
124150,485862,11.7597855429018
121170,491667,12.0951410848229
121166,491630,12.0782392740203
122951,489749,11.901583454762
118282,484911,12.3737034869141
124840,481799,11.7943379244084
115542,485692,12.0137007528827
124643,487818,12.7218858108072
124863,489528,11.982929094216
121985,484332,13.0058295611484
120138,488733,11.8670972786908
122694,485724,12.2643415536542
123648,485784,12.4897466965844
121333,484925,12.3282902782544
117007,487294,11.7519423654407
119125,486341,12.1226910365911
116409,487409,11.6526874073454
119390,486371,11.982929094216
123284,487404,11.7158663089669
119258,486368,11.9891596439666
119935,488730,12.1495022940418
119935,488730,12.1495022940418
119930,488729,12.2968270087986
119930,488729,12.2968270087986
120291,488640,12.4090134895269
121279,485029,12.3282902782544
125035,489583,11.8130300574206
118607,488240,11.901583454762
121094,491544,12.0598901353521
121831,492869,12.3349055173731
119863,488664,12.0668105781967
118329,484976,12.1807548375459
124514,489946,11.9511803959014
120768,482784,12.0725412529057
120234,487320,12.8346813049525
120206,486721,12.3544926506484
120544,487086,12.5389670608035
119206,484257,12.4722756863048
121680,487371,12.8333470819394
124599,484715,12.16785143271
114113,484674,13.1123130415508
128325,478862,12.3883942023241
127186,478279,12.3013828253345
118708,486862,12.16785143271
118719,485718,12.594730635322
121520,487731,12.5741819670946
117610,485335,12.2783933071098
123829,487059,12.4587749990859
125210,489527,11.8130300574206
118746,485873,12.8007797532769
120020,488523,11.9447078813958
125216,489537,11.7752897294377
119724,485369,13.5791551126778
125370,489512,11.8167269193019
129934,479612,12.8346813049525
114754,485207,11.8740903141818
116765,484245,12.3715870840077
118778,488298,11.8844890214027
119045,487825,11.9117015849276
118752,488270,11.8844890214027
119057,487826,12.0045682693194
120922,484586,12.9312028719432
118739,488331,11.9117015849276
120922,484586,12.5135573452781
124251,484848,12.6475481911614
124891,481847,11.4403547721354
124683,486841,12.0137007528827
114815,485240,12.0167264737993
120455,485261,12.6915804613119
122643,484936,12.7527479221899
124643,486821,12.0197430673387
123699,486284,12.1548056665858
117550,485333,12.3293958615622
115036,488519,12.2060726455302
118390,485206,12.3349055173731
119095,484023,12.8049091466189
128031,481043,12.0197430673387
119453,486077,12.3673407931263
124728,481444,11.7519423654407
120617,482251,12.7656884334656
126724,478105,12.2307652581205
119880,488427,12.0725412529057
119433,487130,11.8493977015914
119880,486686,11.9766594812024
115569,486217,12.1781874420406
119817,482539,13.0058295611484
118599,488438,11.9117015849276
119294,486357,12.3013828253345
122069,483787,12.3036575090061
126949,479011,12.0552497557956
119731,482638,12.7068479334427
120588,489242,12.106252310248
119193,485045,13.6978086440174
127942,481330,12.1547793511426
128599,485207,12.6776375553429
128044,478196,12.2690474446916
124694,481504,11.3621025752356
121378,485947,12.0435537160324
124792,481461,11.7597855429018
120483,489209,12.0376539939052
120216,488159,11.6784399034478
121786,487339,12.16785143271
120570,488018,12.6760762747759
119972,488164,12.7868906411162
120915,489161,11.6784399034478
124605,485768,12.0406082058026
128082,478418,12.2307652581205
121244,489272,13.4807676252348
123277,487397,11.7158663089669
122115,485134,12.8739020181058
117260,485448,12.4090134895269
117606,488609,11.6868787720937
123769,486300,12.08966803441
122423,489505,11.9891596439666
122317,485666,12.4292161968444
127476,478691,11.9049675527463
119949,484602,13.610943392223
122425,490900,12.0406082058026
116965,486224,12.1076325727169
119063,485711,13.1519221796459
121605,484534,12.4874851049684
115169,487947,12.1756134380455
119063,485711,13.2356920627113
115593,486142,12.2404740722475
122811,489506,12.0287386302473
118152,484517,12.3673407931263
120028,488044,11.9766594812024
128691,485060,13.1663802628211
119172,487328,12.3883942023241
121307,488072,12.3458345879053
119987,488362,11.6910716503537
121121,491523,12.0597570246414
120580,487412,12.4008167223227
124876,487368,13.0058295611484
122829,485771,11.9984332807519
118352,486890,11.982929094216
120028,488044,12.3104326608544
119432,487130,11.7636841833174
121123,491658,12.2060726455302
126242,481623,12.3013828253345
124282,485042,12.3104326608544
122213,483872,12.1909590077201
118884,484919,12.5654938151369
118410,485151,12.2010601037066
121699,491615,12.0867258878976
118694,486594,12.5335762121686
114688,487917,12.0435537160324
119683,484366,13.2176735572087
123434,485237,12.0197430673387
124603,484710,12.2899541295109
125533,481165,12.0076217068063
124816,481170,11.8458198802436
126701,481698,11.9049675527463
127397,479004,11.9766594812024
127392,479106,11.979799201207
127586,479173,12.0257490913989
127631,479066,11.9766594812024
127680,479268,11.7829526021833
126462,478189,12.2209612580239
124642,486492,11.7558716435806
116064,485594,12.0076217068063
116765,484245,12.4332082181139
127101,479872,11.8565151693603
129699,479839,12.5602444592508
124955,489945,11.9283409039316
127934,478970,12.2783933071098
129711,479684,11.9671807372478
128457,479104,12.2596134124582
127170,479205,11.8204101647182
126988,478879,11.982929094216
126940,478866,11.7440371859336
127101,478497,11.9511803959014
127153,478333,12.1145054520047
126467,478492,12.1934938633233
126452,478339,11.8670972786908
120435,486557,13.2312177823164
128188,478647,12.1807548375459
128152,478691,12.1335019526953
124998,489799,11.8422292121128
120110,488576,12.2113089123254
120441,486533,12.5496623499203
122663,485046,12.0376539939052
119910,487688,12.0581525154536
119701,488408,12.8929502130765
119078,486186,12.0810761553555
120817,485068,12.6410965558799
116286,487470,11.7558716435806
119631,484212,12.9668784745639
124184,485144,12.3883942023241
127040,479901,11.9703503120091
127071,479816,12.106252310248
127176,480245,11.9640010843304
124343,485751,12.1254047424627
118732,485845,12.3842188309136
126841,481986,11.9953516142145
118440,487762,12.1145054520047
125081,487825,12.614865543731
122673,485765,12.5245263766487
121287,491921,12.1495022940418
118579,488301,11.982929094216
115960,485293,12.2854612931992
118592,484929,12.2307652581205
125000,483803,12.2010601037066
118391,486745,12.1547793511426
125134,489794,11.8844890214027
124838,486256,12.4607148639038
127021,478296,12.1172414318236
123529,485435,12.1756134380455
124470,487297,12.8609986132699
120033,488056,12.16785143271
119351,482165,12.7512996960135
120496,487772,12.8212582846204
114503,485616,11.8879313655937
115763,487315,12.5153938930854
115552,485659,12.0197430673387
120820,492243,12.0197430673387
116743,484150,12.5602444592508
123880,486297,11.9253728071173
120446,492433,11.5521461781235
121817,490875,11.870599909242
119395,486840,13.0898401856988
122555,485050,13.3222137364826
123556,486200,12.3349055173731
121867,484949,12.1447290152891
114314,485452,11.8130300574206
120773,482783,12.0137007528827
120489,487244,12.814478597635
122798,485829,12.1007121298723
119482,487014,12.8212582846204
120107,482100,12.0668105781967
120782,492113,11.982929094216
120666,492146,11.8947807074393
123563,489517,12.0030380471387
120657,492088,12.0137007528827
118861,488613,11.8844890214027
118138,485149,12.3013828253345
124513,489947,12.170445467887
124159,486409,11.7360690162844
124524,486212,11.9083402372249
122977,488699,12.3715870840077
126570,481152,11.8277362048103
121650,491168,11.8130300574206
120841,487657,12.7218858108072
118275,487279,12.136186518066
120237,484244,13.2249199657294
118676,487984,11.8493977015914
124659,486761,12.2452933586835
123897,487125,12.4587749990859
119777,482643,12.1172414318236
119744,488255,12.1600287070288
119742,488255,12.0376539939052
124982,487521,13.0389817684653
120937,489121,12.2548628096996
125778,489309,11.870599909242
114687,487907,12.1145054520047
119742,488254,12.0257490913989
122512,485295,12.0759639601832
119742,488253,12.6443275764613
121034,484975,12.3063703668455
118473,486593,12.0376539939052
124660,487821,12.9480099902596
117007,487297,11.9447078813958
123156,485302,11.9049675527463
114998,486278,11.9511803959014
121851,490736,11.8836265806421
118171,484593,12.3673407931263
118716,488080,11.8493977015914
114592,487664,12.2643415536542
118819,486089,12.273731294004
121946,483889,12.3238556811866
125048,489576,11.7752897294377
118450,486531,12.2830892406787
118373,487171,11.9150516718129
124773,481187,11.657025808944
124854,482043,11.6656465519879
124735,481239,11.413105129688
119446,486994,12.2404740722475
124725,485092,12.6280670555895
117007,487297,12.2666972673466
127160,479995,12.0581525154536
119398,487459,12.1521443035046
120035,488471,12.0435537160324
117541,486345,11.8775685785581
120849,491668,12.1415341243926
118308,487739,12.0137007528827
121229,489336,12.8508643174443
115463,484304,12.6280670555895
118361,488626,12.2010601037066
119968,487597,12.2783933071098
124803,486040,12.2830336866663
124614,487065,13.1421660047005
119764,482790,12.2060726455302
127439,480056,12.0167264737993
120457,489168,12.3883942023241
118679,486892,12.1547793511426
113982,484447,12.6443275764613
124817,481502,11.7239964350502
118681,486886,11.9349198750296
123562,485948,12.1145054520047
118673,486877,12.2783933071098
121190,486259,12.796633237315
123818,485247,13.1421660047005
121273,485482,12.2307652581205
122612,491129,11.8422292121128
121320,492268,11.9640010843304
114011,485426,11.9984332807519
118879,484945,12.8158382171511
117254,487516,11.9447078813958
121983,485306,12.0137007528827
122104,483772,13.0815455495421
121220,488274,12.6378550619557
120214,483100,11.3793940723457
121050,484290,12.4780063610138
118536,486418,12.0076217068063
114558,484366,12.8609986132699
127736,479056,11.8130300574206
124684,481316,11.3562716549249
127681,479225,11.7280368445872
127723,479026,11.9640010843304
119979,488694,12.1388638958367
127795,479082,11.9511803959014
127744,479301,11.9447078813958
118295,485288,12.3673407931263
114210,485758,11.8295593593718
118675,488100,11.8775685785581
113306,485037,12.9888319847798
118793,482836,12.8992198260901
120235,485814,12.619836556453
118487,486633,12.2783933071098
118318,488031,11.9984332807519
118108,488281,11.8350089641393
121742,485355,12.3673407931263
118852,486597,12.2548628096996
115701,485453,11.7791285057449
121085,486071,12.3059179804999
122530,487016,12.1606096900579
122530,487016,12.2458845300611
122530,487016,11.9981255410972
120312,482302,11.7829526021833
119553,482386,12.0137007528827
114238,485663,11.7360690162844
121959,484110,12.3013828253345
114238,485663,11.7199396343546
124481,485416,12.083905011556
119989,488101,13.0147781667244
116818,484141,12.5245263766487
122878,484989,11.9414558460094
125082,489821,11.8775685785581
124142,486414,12.1283813378143
118192,484621,12.6603279178078
121131,484731,12.3305002239052
123785,488879,11.8130300574206
121703,485595,12.896716695872
123752,488835,11.8350089641393
126937,482103,11.5129254649702
120156,482951,12.2876526325226
121002,482578,12.6115377536383
120150,484107,12.8007797532769
119520,486882,12.1281111040605
121021,482769,12.5602444592508
125191,484352,13.2445810101286
127090,478340,12.2404740722475
119807,482998,12.0581525154536
119865,482993,12.1034860567551
114280,485576,11.8130300574206
119198,486126,12.3458345879053
121253,485588,12.7613935091827
118758,485897,12.4008167223227
114273,485574,11.8350089641393
122599,485714,13.124361380067
124720,486247,11.9250351157971
128274,479311,12.3715870840077
122530,487016,11.937866349579
122530,487016,12.0354325935101
122530,487016,12.003956461408
119534,486885,12.1626430876028
115232,485661,12.3747600110483
126928,480088,11.805595078933
119526,486168,12.7068479334427
118815,487820,12.0435537160324
119183,487391,12.247694320221
119311,481922,12.758519943987
115732,484336,12.2452933586835
124303,487197,12.9945300058944
121185,489525,13.1421660047005
124115,486432,12.0951410848229
121827,491394,12.2160229763833
117254,487518,11.8130300574206
122049,485111,12.273731294004
118427,485964,12.2968270087986
124946,487461,12.8971276389922
115220,486223,11.7440371859336
122310,485024,12.6443275764613
119801,488615,12.0137007528827
124293,486913,12.5776362019627
122688,485811,12.1388638958367
122688,485811,12.1807548375459
119099,487369,12.0725412529057
118364,487200,11.9766594812024
120309,488734,12.1145054520047
122417,483786,12.2428866186529
122261,492210,12.8485842101215
120290,488737,12.0895388292742
120290,488737,12.2356314477717
117148,486988,12.594730635322
120048,488732,11.9860492215522
127380,480115,12.1495022940418
120048,488732,12.0668105781967
120034,488732,11.9576112862317
120034,488732,12.0696800206246
120030,488732,12.2876526325226
120027,488701,12.3925522124728
120026,488700,12.3925522124728
120027,488700,12.6031695039678
120110,488696,11.979799201207
120055,488695,11.9349198750296
120055,488695,11.9049675527463
120088,488697,12.3371009079366
120674,487139,12.9831013100708
118699,484896,12.1007121298723
120626,481926,12.6346030265693
116822,484062,12.3194013308372
118011,487393,12.0376539939052
123303,491361,11.805595078933
120995,482674,12.618182296357
119448,484156,12.5245263766487
120766,488334,12.2060726455302
125002,489809,11.870599909242
122284,485693,12.5335762121686
119508,486250,13.0258524770235
117949,486189,12.454883943593
