"year","obs_id","adress_id","price","distance","density","sales_date","month","year_month","pc4","pc6","rd_x","rd_y","construction_period","garden","size","volume","rooms","wtype","parking","monumentalstatus","buyerpaysorfree","quality","lprice","lsize","population","gdp_change","hpi_groningen_change","hpi_southholland_change","hpi_nordbrabant_change","hpi_rotterdam_change","accommodation_nl_change"
2009,3660175,21678286,505001,596.459838867188,0,2009-02-17,2,200902,"1058","1058AN",118761,485825,"2",1,380,1000,20,"1","0","0","1","6",13.1323156884536,5.94017125272043,755605,-4,NA,NA,NA,NA,5.9
2009,3660214,20312156,218750,1293.61657714844,0,2009-03-16,3,200903,"1075","1075RP",118758,484871,"2",0,50,140,2,"-1","0","0","1","14",12.2956848042199,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3660259,20652934,198000,7913.7646484375,0,2009-12-10,12,200912,"1107","1107BP",128068,478715,"7",1,95,250,5,"1","0","0","1","14",12.1960223096767,4.55387689160054,755605,-4,NA,NA,NA,NA,5.9
2009,3660303,19842640,136000,5112.3125,0,2009-04-17,4,200904,"1104","1104PR",126608,481120,"7",0,70,180,3,"-1","0","0","1","14",11.8204101647182,4.24849524204936,755605,-4,NA,NA,NA,NA,5.9
2009,3660354,21659622,202500,209.573059082031,1,2009-02-27,2,200902,"1052","1052JX",120048,487477,"2",0,50,125,3,"-1","0","0","1","16",12.2184951655287,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3660396,21721155,527500,347.234039306641,0,2009-03-09,3,200903,"1072","1072MN",121245,485591,"8",0,125,340,5,"-1","0","0","1","18",13.1759041443324,4.8283137373023,755605,-4,NA,NA,NA,NA,5.9
2009,3660414,20865132,182500,229.510787963867,1,2009-03-16,3,200903,"1094","1094AW",124414,486470,"2",0,50,140,3,"-1","0","0","1","14",12.1145054520047,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3660444,19884762,356000,948.428955078125,0,2009-01-21,1,200901,"1019","1019WZ",125249,487248,"8",1,85,220,3,"-1","0","0","1","18",12.7826860098342,4.44265125649032,755605,-4,NA,NA,NA,NA,5.9
2009,3660552,20097960,285000,773.497741699219,0,2009-03-17,3,200903,"1051","1051NZ",119627,488635,"8",0,95,255,3,"-1","0","0","1","14",12.5602444592508,4.55387689160054,755605,-4,NA,NA,NA,NA,5.9
2009,3660614,19739959,325000,8174.732421875,0,2009-02-13,2,200902,"1109","1109BW",129646,479800,"7",1,140,420,5,"1","1","0","1","14",12.6915804613119,4.9416424226093,755605,-4,NA,NA,NA,NA,5.9
2009,3660622,20865974,635000,60.9371871948242,1,2009-02-06,2,200902,"1071","1071VD",120832,485152,"1",0,103,300,4,"-1","0","0","1","16",13.3613802778748,4.63472898822964,755605,-4,NA,NA,NA,NA,5.9
2009,3660638,20311677,165000,1877.66491699219,0,2009-04-15,4,200904,"1033","1033PS",121675,491102,"7",1,82,200,3,"-1","0","0","1","14",12.0137007528827,4.40671924726425,755605,-4,NA,NA,NA,NA,5.9
2009,3660757,19756517,137600,3066.51123046875,0,2009-02-24,2,200902,"1033","1033ZE",120806,492319,"7",0,65,160,2,"-1","0","0","1","14",11.8321062044814,4.17438726989564,755605,-4,NA,NA,NA,NA,5.9
2009,3660765,19799045,180000,254.75732421875,0,2009-02-18,2,200902,"1019","1019CR",124560,486766,"7",0,60,162,2,"-1","0","0","1","14",12.1007121298723,4.0943445622221,755605,-4,NA,NA,NA,NA,5.9
2009,3660844,22235183,190000,2417.4228515625,0,2009-07-21,7,200907,"1083","1083TE",120673,482783,"5",0,80,210,3,"-1","0","0","1","14",12.1547793511426,4.38202663467388,755605,-4,NA,NA,NA,NA,5.9
2009,3660913,20695064,165000,490.968597412109,0,2009-01-20,1,200901,"1095","1095EP",124842,486077,"2",0,46,125,2,"-1","0","0","1","18",12.0137007528827,3.8286413964891,755605,-4,NA,NA,NA,NA,5.9
2009,3660967,19885711,4e+05,1106.92150878906,0,2009-10-15,10,200910,"1078","1078RP",122472,484679,"2",0,140,425,6,"-1","0","0","1","14",12.8992198260901,4.9416424226093,755605,-4,NA,NA,NA,NA,5.9
2009,3660984,22020612,165000,490.324523925781,0,2009-01-21,1,200901,"1095","1095EP",124836,486075,"2",0,46,125,2,"-1","0","0","1","18",12.0137007528827,3.8286413964891,755605,-4,NA,NA,NA,NA,5.9
2009,3661010,22320181,279000,282.962860107422,0,2009-02-06,2,200902,"1074","1074CE",121824,485539,"2",0,62,161,3,"-1","0","0","1","18",12.5389670608035,4.12713438504509,755605,-4,NA,NA,NA,NA,5.9
2009,3661012,21763511,325000,489.642913818359,0,2009-01-20,1,200901,"1095","1095EP",124841,486078,"2",0,93,253,4,"-1","0","0","1","18",12.6915804613119,4.53259949315326,755605,-4,NA,NA,NA,NA,5.9
2009,3661023,21421621,590450,928.754516601562,0,2009-02-19,2,200902,"1019","1019DS",124267,487375,"8",1,130,380,4,"-1","1","0","1","18",13.2886402370294,4.86753445045558,755605,-4,NA,NA,NA,NA,5.9
2009,3661057,20247525,215000,335.066619873047,0,2009-01-20,1,200901,"1015","1015XW",120418,488098,"1",0,50,135,2,"-1","0","0","1","14",12.2783933071098,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3661088,21849211,302000,3079.94213867188,0,2009-02-04,2,200902,"1035","1035SE",122205,492643,"8",1,120,375,4,"3","0","0","1","14",12.618182296357,4.78749174278205,755605,-4,NA,NA,NA,NA,5.9
2009,3661090,20672763,165000,491.693206787109,0,2009-01-20,1,200901,"1095","1095EP",124848,486079,"2",0,46,125,2,"-1","0","0","1","18",12.0137007528827,3.8286413964891,755605,-4,NA,NA,NA,NA,5.9
2009,3661157,22301426,180000,19.9251823425293,2,2009-02-27,2,200902,"1053","1053BW",119543,486764,"3",0,55,135,2,"-1","0","0","1","8",12.1007121298723,4.00733318523247,755605,-4,NA,NA,NA,NA,5.9
2009,3661236,20439068,349000,594.137573242188,0,2009-03-02,3,200903,"1012","1012AE",121922,487759,"6",0,90,250,3,"-1","0","0","1","14",12.7628272011846,4.49980967033027,755605,-4,NA,NA,NA,NA,5.9
2009,3661390,21464495,172500,494.733978271484,0,2009-01-21,1,200901,"1095","1095EP",124855,486079,"2",0,48,115,2,"-1","0","0","1","18",12.0581525154536,3.87120101090789,755605,-4,NA,NA,NA,NA,5.9
2009,3661396,19756273,175000,372.955535888672,0,2009-08-06,8,200908,"1052","1052HM",120030,487655,"1",0,50,125,2,"-1","0","0","1","14",12.0725412529057,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3661399,22170033,165000,513.508056640625,0,2009-01-21,1,200901,"1095","1095ER",124886,486074,"2",0,46,115,2,"-1","0","0","1","18",12.0137007528827,3.8286413964891,755605,-4,NA,NA,NA,NA,5.9
2009,3661407,20694784,255000,130.631561279297,1,2009-02-12,2,200902,"1054","1054VX",119346,486097,"2",0,56,160,2,"-1","0","0","1","18",12.4490188241406,4.02535169073515,755605,-4,NA,NA,NA,NA,5.9
2009,3661472,22191739,145000,1090.00085449219,0,2009-03-10,3,200903,"1022","1022XD",123800,488942,"2",0,40,100,2,"1","0","0","1","14",11.8844890214027,3.68887945411394,755605,-4,NA,NA,NA,NA,5.9
2009,3661504,20374664,172000,723.107116699219,0,2009-02-20,2,200902,"1018","1018HL",123439,486877,"8",0,47,122,2,"-1","0","0","1","14",12.0552497557956,3.85014760171006,755605,-4,NA,NA,NA,NA,5.9
2009,3661550,22234543,191250,2067.4248046875,0,2009-04-03,4,200904,"1068","1068CD",115569,486222,"5",0,95,240,4,"-1","0","0","1","14",12.1613367516888,4.55387689160054,755605,-4,NA,NA,NA,NA,5.9
2009,3661557,20226585,195000,1181.87927246094,0,2009-02-09,2,200902,"1062","1062LB",117571,485331,"8",0,90,240,3,"-1","1","0","1","14",12.1807548375459,4.49980967033027,755605,-4,NA,NA,NA,NA,5.9
2009,3661575,20695040,362500,1427.04931640625,0,2009-01-26,1,200901,"1019","1019PM",124036,487842,"8",0,90,238,3,"-1","0","0","1","14",12.8007797532769,4.49980967033027,755605,-4,NA,NA,NA,NA,5.9
2009,3661578,20055452,152000,163.688552856445,1,2009-05-07,5,200905,"1095","1095AT",124522,486407,"2",0,50,120,2,"-1","0","0","1","14",11.9316357998284,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3661579,20118430,135000,144.024597167969,1,2009-02-19,2,200902,"1095","1095VA",124525,486433,"2",0,55,130,2,"-1","0","0","1","14",11.8130300574206,4.00733318523247,755605,-4,NA,NA,NA,NA,5.9
2009,3661678,20951611,390000,1400.89245605469,0,2009-03-26,3,200903,"1079","1079AR",121523,483948,"3",0,112,325,5,"-1","0","0","1","12",12.8739020181058,4.71849887129509,755605,-4,NA,NA,NA,NA,5.9
2009,3661797,21678160,170000,865.49462890625,0,2009-02-26,2,200902,"1025","1025NT",123831,489493,"3",1,68,180,3,"1","0","0","1","14",12.0435537160324,4.21950770517611,755605,-4,NA,NA,NA,NA,5.9
2009,3661844,19671019,165500,886.747802734375,0,2009-05-12,5,200905,"1025","1025NK",123854,489500,"3",1,68,180,2,"1","0","0","1","14",12.0167264737993,4.21950770517611,755605,-4,NA,NA,NA,NA,5.9
2009,3661925,21066667,370000,347.960205078125,0,2009-01-30,1,200901,"1054","1054JZ",119138,485845,"2",0,95,285,3,"-1","0","0","1","18",12.8212582846204,4.55387689160054,755605,-4,NA,NA,NA,NA,5.9
2009,3661953,21786818,265000,675.135131835938,0,2009-04-02,4,200904,"1064","1064WR",116948,486414,"8",0,110,275,4,"-1","0","0","1","14",12.4874851049684,4.70048036579242,755605,-4,NA,NA,NA,NA,5.9
2009,3661979,19627567,246250,345.421783447266,0,2009-03-09,3,200903,"1017","1017ZL",121682,485764,"8",0,60,150,3,"-1","0","0","1","16",12.4141025590343,4.0943445622221,755605,-4,NA,NA,NA,NA,5.9
2009,3662120,20013642,250000,1706.46923828125,0,2009-05-07,5,200905,"1079","1079VX",122134,483835,"3",0,100,260,5,"-1","0","0","1","14",12.4292161968444,4.60517018598809,755605,-4,NA,NA,NA,NA,5.9
2009,3662134,22020282,235000,201.370376586914,3,2009-02-17,2,200902,"1052","1052NK",119689,487109,"2",0,80,215,3,"-1","0","0","1","12",12.3673407931263,4.38202663467388,755605,-4,NA,NA,NA,NA,5.9
2009,3662142,21465161,2450000,659.827819824219,0,2009-01-29,1,200901,"1077","1077GD",120436,484702,"2",1,420,1150,9,"1","1","0","1","18",14.7115985825209,6.04025471127741,755605,-4,NA,NA,NA,NA,5.9
2009,3662201,21165027,1535000,661.599304199219,0,2009-02-28,2,200902,"1071","1071CL",120411,485816,"1",1,340,1000,9,"-1","0","0","1","14",14.2440409390034,5.82894561761021,755605,-4,NA,NA,NA,NA,5.9
2009,3662237,21782600,177500,293.208770751953,0,2009-02-11,2,200902,"1019","1019CV",124581,486811,"7",0,54,135,2,"-1","0","0","1","14",12.0867258878976,3.98898404656427,755605,-4,NA,NA,NA,NA,5.9
2009,3837056,20098084,230000,644.624206542969,0,2009-10-19,10,200910,"1052","1052GM",120059,488074,"2",1,60,165,2,"-1","0","0","1","12",12.3458345879053,4.0943445622221,755605,-4,NA,NA,NA,NA,5.9
2009,3662290,21207414,257500,718.716796875,0,2009-02-25,2,200902,"1094","1094SM",124343,485751,"8",0,95,285,4,"-1","0","0","1","14",12.4587749990859,4.55387689160054,755605,-4,NA,NA,NA,NA,5.9
2009,3662328,22126361,344000,104.630302429199,2,2009-12-29,12,200912,"1015","1015AD",121240,487784,"1",0,51,150,2,"-1","1","0","1","14",12.7483969363555,3.93182563272433,755605,-4,NA,NA,NA,NA,5.9
2009,3662334,20013179,195000,6583.1962890625,0,2009-04-17,4,200904,"1106","1106HV",126380,479251,"7",1,110,286,5,"1","0","0","1","6",12.1807548375459,4.70048036579242,755605,-4,NA,NA,NA,NA,5.9
2009,3662402,20311310,193000,154.777877807617,2,2009-02-09,2,200902,"1015","1015GE",120928,488260,"2",0,43,121,2,"-1","0","0","1","12",12.170445467887,3.76120011569356,755605,-4,NA,NA,NA,NA,5.9
2009,3662571,19885490,885000,890.302856445312,0,2009-04-24,4,200904,"1077","1077LT",120174,484647,"1",1,160,500,4,"-1","0","0","1","14",13.6933429239901,5.07517381523383,755605,-4,NA,NA,NA,NA,5.9
2009,3662582,21079308,135500,3076.1650390625,0,2009-04-01,4,200904,"1069","1069RC",114796,485283,"7",0,50,130,2,"-1","0","0","1","15",11.8167269193019,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3662623,20567351,187500,574.08642578125,0,2009-03-05,3,200903,"1055","1055AS",118330,487805,"3",0,65,160,3,"-1","0","0","1","14",12.1415341243926,4.17438726989564,755605,-4,NA,NA,NA,NA,5.9
2009,3662631,21269638,570000,714.52734375,0,2009-02-11,2,200902,"1019","1019HX",124340,487173,"9",0,150,420,4,"-1","1","0","1","14",13.2533916398107,5.01063529409626,755605,-4,NA,NA,NA,NA,5.9
2009,3662634,20355036,195300,209.103363037109,1,2009-02-10,2,200902,"1097","1097AR",123399,484960,"6",0,75,195,4,"-1","0","0","1","14",12.1822921168648,4.31748811353631,755605,-4,NA,NA,NA,NA,5.9
2009,3662651,22234443,150000,2110.16748046875,0,2009-03-31,3,200903,"1024","1024SB",125092,489708,"5",0,65,165,3,"-1","0","0","1","14",11.9183905730784,4.17438726989564,755605,-4,NA,NA,NA,NA,5.9
2009,3662665,20994033,415000,977.989990234375,0,2009-05-19,5,200905,"1097","1097PP",123607,484188,"2",1,120,325,4,"1","0","0","1","14",12.9360337992128,4.78749174278205,755605,-4,NA,NA,NA,NA,5.9
2009,3662676,20121603,118000,5123.67529296875,0,2009-02-20,2,200902,"1104","1104TN",126725,481199,"6",0,80,230,4,"-1","0","0","1","12",11.6784399034478,4.38202663467388,755605,-4,NA,NA,NA,NA,5.9
2009,3662698,21848816,295000,248.716278076172,1,2009-06-12,6,200906,"1054","1054MV",119483,486113,"2",1,106,310,2,"-1","0","0","1","14",12.594730635322,4.66343909411207,755605,-4,NA,NA,NA,NA,5.9
2009,3837660,22234261,186000,629.544494628906,0,2009-12-07,12,200912,"1055","1055AN",118304,487756,"3",0,60,160,3,"-1","0","0","1","14",12.1335019526953,4.0943445622221,755605,-4,NA,NA,NA,NA,5.9
2009,3662729,22277460,116000,2040.67956542969,0,2009-02-19,2,200902,"1063","1063BK",116570,488269,"4",0,41,110,1,"-1","0","0","1","14",11.6613454700885,3.71357206670431,755605,-4,NA,NA,NA,NA,5.9
2009,3662760,20930547,330000,1623.17272949219,0,2009-04-09,4,200904,"1059","1059VZ",118419,484734,"2",0,80,216,4,"-1","0","0","1","16",12.7068479334427,4.38202663467388,755605,-4,NA,NA,NA,NA,5.9
2009,3662785,19970769,310000,1623.17272949219,0,2009-04-09,4,200904,"1059","1059VZ",118419,484734,"2",0,82,222,4,"-1","0","0","1","16",12.6443275764613,4.40671924726425,755605,-4,NA,NA,NA,NA,5.9
2009,3662792,21848508,1750000,89.2323226928711,1,2009-03-13,3,200903,"1015","1015AA",121377,487984,"1",1,350,1000,9,"1","0","0","1","18",14.3751263458997,5.85793315448346,755605,-4,NA,NA,NA,NA,5.9
2009,3662840,20140833,2e+05,305.397979736328,0,2009-06-11,6,200906,"1055","1055GV",118572,488003,"4",0,76,200,3,"-1","0","0","1","14",12.2060726455302,4.33073334028633,755605,-4,NA,NA,NA,NA,5.9
2009,3663008,21122354,260000,90.3061141967773,1,2009-03-02,3,200903,"1073","1073BE",121470,485460,"1",0,65,175,3,"-1","0","0","1","18",12.4684369099977,4.17438726989564,755605,-4,NA,NA,NA,NA,5.9
2009,3663042,20383148,298000,482.532501220703,0,2009-04-02,4,200904,"1051","1051KN",120361,488737,"7",0,89,222,4,"-1","0","0","1","14",12.6048487654875,4.48863636973214,755605,-4,NA,NA,NA,NA,5.9
2009,3663078,20269338,320000,1914.931640625,0,2009-04-24,4,200904,"1059","1059TC",118150,484594,"1",0,90,245,4,"-1","0","0","1","14",12.6760762747759,4.49980967033027,755605,-4,NA,NA,NA,NA,5.9
2009,3663126,21293856,235000,298.456848144531,0,2009-02-01,2,200902,"1092","1092EX",123590,485430,"2",0,75,210,3,"-1","0","0","1","18",12.3673407931263,4.31748811353631,755605,-4,NA,NA,NA,NA,5.9
2009,3663173,21322124,274000,3735.15844726562,0,2009-02-16,2,200902,"1069","1069GJ",114085,485294,"6",1,125,350,5,"1","1","0","1","14",12.5208833853702,4.8283137373023,755605,-4,NA,NA,NA,NA,5.9
2009,3663190,21078946,183000,552.147338867188,0,2009-02-11,2,200902,"1094","1094SB",124198,485868,"7",0,77,200,3,"-1","0","0","1","14",12.1172414318236,4.34380542185368,755605,-4,NA,NA,NA,NA,5.9
2009,3663249,19971022,390000,3384.39501953125,0,2009-10-02,10,200910,"1081","1081BL",119313,482191,"5",1,130,365,4,"1","0","0","1","14",12.8739020181058,4.86753445045558,755605,-4,NA,NA,NA,NA,5.9
2009,3663437,21550430,145000,1119.01501464844,0,2009-06-25,6,200906,"1064","1064EH",116926,487393,"5",0,85,225,3,"-1","0","0","1","13",11.8844890214027,4.44265125649032,755605,-4,NA,NA,NA,NA,5.9
2009,3663541,21721148,145000,4035.33959960938,0,2009-02-18,2,200902,"1102","1102TC",124694,481311,"7",0,79,216,4,"-1","0","0","1","14",11.8844890214027,4.36944785246702,755605,-4,NA,NA,NA,NA,5.9
2009,3663547,19956946,210000,121.17790222168,3,2009-02-19,2,200902,"1052","1052NG",119859,487172,"2",0,65,175,3,"-1","0","0","1","18",12.2548628096996,4.17438726989564,755605,-4,NA,NA,NA,NA,5.9
2009,3663558,20055802,190000,940.859558105469,0,2009-02-18,2,200902,"1091","1091GM",122490,485573,"2",0,50,130,2,"-1","0","0","1","14",12.1547793511426,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3663567,21294027,192000,157.743576049805,1,2009-03-03,3,200903,"1072","1072CK",120970,485320,"1",0,60,170,2,"-1","0","0","1","13",12.1652506510099,4.0943445622221,755605,-4,NA,NA,NA,NA,5.9
2009,3663568,21527579,165000,2829.47729492188,0,2009-02-23,2,200902,"1024","1024LD",125787,489289,"5",0,88,235,4,"-1","0","0","1","14",12.0137007528827,4.47733681447821,755605,-4,NA,NA,NA,NA,5.9
2009,3663569,21379181,240000,1020.40063476562,0,2009-06-04,6,200906,"1091","1091BL",122622,485723,"2",0,60,170,3,"-1","0","0","1","18",12.3883942023241,4.0943445622221,755605,-4,NA,NA,NA,NA,5.9
2009,3663636,21250797,231000,1020.40063476562,0,2009-06-04,6,200906,"1091","1091BL",122622,485723,"2",0,55,150,2,"-1","0","0","1","18",12.3501729895039,4.00733318523247,755605,-4,NA,NA,NA,NA,5.9
2009,3663645,21891676,215000,298.152740478516,0,2009-02-24,2,200902,"1019","1019EA",124622,486821,"7",0,67,170,3,"-1","0","0","1","14",12.2783933071098,4.20469261939097,755605,-4,NA,NA,NA,NA,5.9
2009,3663648,21105262,147000,2004.28735351562,0,2009-02-17,2,200902,"1024","1024PA",124986,489712,"5",1,67,170,3,"-1","0","0","1","14",11.8981878657609,4.20469261939097,755605,-4,NA,NA,NA,NA,5.9
2009,3663662,22148917,150000,1930.43237304688,0,2009-03-23,3,200903,"1068","1068JE",115931,485570,"5",0,80,215,3,"-1","0","0","1","12",11.9183905730784,4.38202663467388,755605,-4,NA,NA,NA,NA,5.9
2009,3663679,21678423,391500,813.630798339844,0,2009-07-01,7,200907,"1091","1091GS",122660,485087,"8",0,110,275,3,"-1","0","0","1","14",12.877740794413,4.70048036579242,755605,-4,NA,NA,NA,NA,5.9
2009,3663708,21464421,665000,2696.6533203125,0,2009-02-18,2,200902,"1086","1086ZR",127274,485958,"8",1,220,675,8,"2","0","0","1","18",13.407542319638,5.39362754635236,755605,-4,NA,NA,NA,NA,5.9
2009,3839083,21335922,178000,619.949462890625,0,2009-11-20,11,200911,"1051","1051CS",120027,488411,"4",0,50,160,2,"-1","0","0","1","14",12.0895388292742,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3663746,20098676,116750,5113.98193359375,0,2009-06-01,6,200906,"1104","1104TR",126734,481219,"6",0,80,210,4,"-1","0","0","1","14",11.6677901755311,4.38202663467388,755605,-4,NA,NA,NA,NA,5.9
2009,3663758,21293406,231000,1541.35766601562,0,2009-02-19,2,200902,"1063","1063EP",117103,488628,"4",1,90,225,4,"1","0","0","1","14",12.3501729895039,4.49980967033027,755605,-4,NA,NA,NA,NA,5.9
2009,3663768,20781173,585000,1699.56420898438,0,2009-02-06,2,200902,"1077","1077XM",119704,483963,"4",0,160,420,5,"3","0","0","1","12",13.279367126214,5.07517381523383,755605,-4,NA,NA,NA,NA,5.9
2009,3663879,21935262,145000,5088.435546875,0,2009-05-13,5,200905,"1102","1102NB",125343,480425,"7",0,100,250,4,"-1","0","0","1","14",11.8844890214027,4.60517018598809,755605,-4,NA,NA,NA,NA,5.9
2009,3663882,21164851,146000,5091.5927734375,0,2009-02-23,2,200902,"1102","1102NB",125344,480422,"7",0,100,250,4,"-1","0","0","1","14",11.8913619006905,4.60517018598809,755605,-4,NA,NA,NA,NA,5.9
2009,3663914,20354813,272500,4287.39306640625,0,2009-12-30,12,200912,"1060","1060PL",113698,484771,"8",1,125,350,5,"1","0","0","1","14",12.5153938930854,4.8283137373023,755605,-4,NA,NA,NA,NA,5.9
2009,3663931,21099400,155000,2271.9287109375,0,2009-03-03,3,200903,"1024","1024TM",125253,489738,"5",0,80,225,4,"-1","0","0","1","14",11.9511803959014,4.38202663467388,755605,-4,NA,NA,NA,NA,5.9
2009,3663944,20225998,186000,43.5209999084473,2,2009-02-06,2,200902,"1053","1053CE",119528,486738,"2",0,50,135,2,"-1","0","0","1","18",12.1335019526953,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3664050,21891377,165500,686.026123046875,0,2009-04-15,4,200904,"1018","1018RX",123950,487091,"2",0,40,110,2,"-1","0","1","1","18",12.0167264737993,3.68887945411394,755605,-4,NA,NA,NA,NA,5.9
2009,3664056,22174812,127500,282.04736328125,0,2009-02-23,2,200902,"1013","1013PR",120947,489207,"1",0,34,82,1,"-1","0","0","1","14",11.7558716435806,3.52636052461616,755605,-4,NA,NA,NA,NA,5.9
2009,3664074,22234033,238000,273.892822265625,0,2009-02-24,2,200902,"1013","1013VS",120305,489155,"6",0,77,192,4,"-1","0","0","1","14",12.3800259526536,4.34380542185368,755605,-4,NA,NA,NA,NA,5.9
2009,3839941,20694828,230000,28.566764831543,2,2009-09-25,9,200909,"1015","1015HN",120657,488371,"3",0,58,170,2,"-1","0","0","1","14",12.3458345879053,4.06044301054642,755605,-4,NA,NA,NA,NA,5.9
2009,3664125,21764004,83838,3511.6708984375,0,2009-04-02,4,200904,"1102","1102ZR",125142,482068,"7",0,37,104,1,"-1","0","0","1","14",11.3366416443085,3.61091791264422,755605,-4,NA,NA,NA,NA,5.9
2009,3664151,21493342,95000,3634.55297851562,0,2009-02-09,2,200902,"1102","1102XM",125144,481930,"7",0,49,130,2,"-1","0","0","1","14",11.4616321705827,3.89182029811063,755605,-4,NA,NA,NA,NA,5.9
2009,3664270,21806361,174000,6455.908203125,0,2009-02-11,2,200902,"1108","1108DX",127216,479898,"6",0,96,240,5,"-1","0","0","1","14",12.0668105781967,4.56434819146784,755605,-4,NA,NA,NA,NA,5.9
2009,3664275,21164699,202500,4262.9482421875,0,2009-03-18,3,200903,"1060","1060PJ",113634,484990,"8",0,90,230,3,"-1","0","0","1","15",12.2184951655287,4.49980967033027,755605,-4,NA,NA,NA,NA,5.9
2009,3664291,21336973,325000,2523.736328125,0,2009-03-30,3,200903,"1083","1083GC",121021,482672,"5",0,106,275,3,"-1","0","0","1","14",12.6915804613119,4.66343909411207,755605,-4,NA,NA,NA,NA,5.9
2009,3664323,20055333,297000,591.65576171875,0,2009-04-01,4,200904,"1056","1056LD",118842,487756,"9",0,90,234,3,"-1","1","0","1","18",12.6014874177848,4.49980967033027,755605,-4,NA,NA,NA,NA,5.9
2009,3664360,22020605,387500,1301.8154296875,0,2009-02-18,2,200902,"1019","1019LG",124649,487825,"8",0,90,235,3,"-1","1","0","1","18",12.8674711277755,4.49980967033027,755605,-4,NA,NA,NA,NA,5.9
2009,3664418,21957198,246000,267.827819824219,0,2009-02-09,2,200902,"1072","1072TA",121041,484979,"2",0,50,150,2,"-1","0","0","1","14",12.4130868149145,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3664438,20354968,340000,397.865936279297,0,2009-02-19,2,200902,"1072","1072JH",121087,484853,"2",0,90,250,4,"-1","0","0","1","14",12.7367008965923,4.49980967033027,755605,-4,NA,NA,NA,NA,5.9
2009,3664446,20383177,240000,629.840759277344,0,2009-02-17,2,200902,"1091","1091XZ",122856,485019,"2",1,65,175,2,"-1","0","0","1","14",12.3883942023241,4.17438726989564,755605,-4,NA,NA,NA,NA,5.9
2009,3664449,20183538,405000,796.171569824219,0,2009-05-07,5,200905,"1018","1018BZ",122550,486915,"9",0,84,252,3,"-1","0","0","1","14",12.9116423460887,4.43081679884331,755605,-4,NA,NA,NA,NA,5.9
2009,3664474,19627717,197000,196.447692871094,1,2009-03-02,3,200903,"1053","1053GS",119292,486367,"2",0,50,135,2,"-1","0","0","1","14",12.1909590077201,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3664512,21483621,295000,98.9295883178711,2,2009-02-09,2,200902,"1053","1053BG",119494,486693,"2",0,80,240,3,"-1","0","0","1","18",12.594730635322,4.38202663467388,755605,-4,NA,NA,NA,NA,5.9
2009,3664605,21506776,250000,65.6074447631836,2,2009-02-06,2,200902,"1053","1053AP",119541,486952,"7",1,65,175,3,"-1","0","0","1","14",12.4292161968444,4.17438726989564,755605,-4,NA,NA,NA,NA,5.9
2009,3664609,20397524,309000,407.074890136719,0,2009-03-03,3,200903,"1072","1072AH",120933,485717,"1",0,75,190,3,"-1","0","0","1","14",12.6410965558799,4.31748811353631,755605,-4,NA,NA,NA,NA,5.9
2009,3664617,20397025,313250,490.279663085938,0,2009-02-27,2,200902,"1095","1095DX",124919,486122,"8",0,101,250,3,"-1","0","0","1","18",12.6547568727583,4.61512051684126,755605,-4,NA,NA,NA,NA,5.9
2009,3664626,19670999,307501,552.424072265625,0,2009-02-06,2,200902,"1058","1058VM",118716,486010,"2",0,105,275,5,"-1","0","0","1","12",12.6362336182559,4.65396035015752,755605,-4,NA,NA,NA,NA,5.9
2009,3664677,21250309,170000,920.508911132812,0,2009-02-23,2,200902,"1056","1056AJ",118012,487363,"5",0,83,199,4,"-1","0","0","1","14",12.0435537160324,4.4188406077966,755605,-4,NA,NA,NA,NA,5.9
2009,3664703,21550432,140000,947.959594726562,0,2009-02-16,2,200902,"1064","1064AD",117215,487371,"4",0,80,200,4,"-1","0","0","1","14",11.8493977015914,4.38202663467388,755605,-4,NA,NA,NA,NA,5.9
2009,3664713,20737785,147000,1791.30810546875,0,2009-05-08,5,200905,"1025","1025DW",124432,490715,"6",0,70,190,2,"-1","0","0","1","14",11.8981878657609,4.24849524204936,755605,-4,NA,NA,NA,NA,5.9
2009,3664726,21208372,150000,3000.37939453125,0,2009-02-17,2,200902,"1082","1082HN",120078,482300,"5",0,40,104,2,"-1","0","0","1","14",11.9183905730784,3.68887945411394,755605,-4,NA,NA,NA,NA,5.9
2009,3664732,20440364,225000,271.222290039062,0,2009-06-08,6,200906,"1072","1072CA",120964,485449,"1",0,50,120,2,"-1","0","0","1","14",12.3238556811866,3.91202300542815,755605,-4,NA,NA,NA,NA,5.9
2009,3664747,21721250,217000,1288.7392578125,0,2009-02-13,2,200902,"1075","1075SN",118669,484957,"2",0,58,150,3,"-1","0","0","1","12",12.2876526325226,4.06044301054642,755605,-4,NA,NA,NA,NA,5.9
